novel,source_file,doc_id,chain_id,animacy,character,canonical_name,mentions,role,notes
Novel8,Novel8_roles.csv,Novel8,935,0,0,"this moment , their homage , the emotion visible","this moment , their homage , the emotion visible",,
Novel8,Novel8_roles.csv,Novel8,936,0,0,the emotion,the emotion,,
Novel8,Novel8_roles.csv,Novel8,937,0,0,the barrier which once existed between her and the world which knows,the barrier which once existed between her and the world which knows,,
Novel8,Novel8_roles.csv,Novel8,938,0,0,"that circle of individualities which , however undefined","that circle of individualities which , however undefined",,
Novel8,Novel8_roles.csv,Novel8,939,0,0,"individualities which , however undefined","individualities which , however undefined",,
Novel8,Novel8_roles.csv,Novel8,940,0,0,"which , however undefined","which , however undefined",,
Novel8,Novel8_roles.csv,Novel8,941,0,0,"the circle which represents , more or less brilliantly and efficiently , the intellectual life of a generation","the circle which represents , more or less brilliantly and efficiently , the intellectual life of a generation",,
Novel8,Novel8_roles.csv,Novel8,942,0,0,the intellectual life of a generation,the intellectual life of a generation,,
Novel8,Novel8_roles.csv,Novel8,943,0,0,a generation,a generation,,
Novel8,Novel8_roles.csv,Novel8,944,0,0,one,one,,
Novel8,Novel8_roles.csv,Novel8,945,0,0,Only one thing,Only one thing | this thing,,
Novel8,Novel8_roles.csv,Novel8,946,0,0,the sweetness and spontaneity of that rich womanly nature,the sweetness and spontaneity of that rich womanly nature,,
Novel8,Novel8_roles.csv,Novel8,947,0,0,that rich womanly nature,that rich womanly nature,,
Novel8,Novel8_roles.csv,Novel8,948,0,0,the greeting of a daughter to a mother,a little cry | it | the greeting of a daughter to a mother,,
Novel8,Novel8_roles.csv,Novel8,949,0,0,Madame de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,Madame de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,
Novel8,Novel8_roles.csv,Novel8,950,0,0,her arms,her arms,,
Novel8,Novel8_roles.csv,Novel8,951,1,0,the elder woman,the elder woman,,
Novel8,Novel8_roles.csv,Novel8,952,1,0,a daughter to a mother,a daughter to a mother,,
Novel8,Novel8_roles.csv,Novel8,953,1,0,a mother,a mother,,
Novel8,Novel8_roles.csv,Novel8,954,0,0,one,one,,
Novel8,Novel8_roles.csv,Novel8,955,0,0,one hand,one hand,,
Novel8,Novel8_roles.csv,Novel8,956,0,0,her scolding,her scolding,,
Novel8,Novel8_roles.csv,Novel8,957,0,0,"it , of which the contagion was irresistible","a glow of youth and joy | it , of which the contagion was irresistible | it",,
Novel8,Novel8_roles.csv,Novel8,958,0,0,youth and joy,youth and joy,,
Novel8,Novel8_roles.csv,Novel8,959,0,0,the contagion,the contagion,,
Novel8,Novel8_roles.csv,Novel8,960,0,0,the white head-dress she had worn during the last act,the white head-dress she had worn during the last act,,
Novel8,Novel8_roles.csv,Novel8,961,0,0,the last act,the last act,,
Novel8,Novel8_roles.csv,Novel8,962,0,0,her delicately-tinted head and neck,her delicately-tinted head and neck,,
Novel8,Novel8_roles.csv,Novel8,963,0,0,her delicately-tinted head,her delicately-tinted head | his head,,
Novel8,Novel8_roles.csv,Novel8,964,0,0,the splendid wedding-gown of gold-embroidered satin -- vision of flowerlike and aerial beauty,the splendid wedding-gown of gold-embroidered satin -- vision of flowerlike and aerial beauty | their,,
Novel8,Novel8_roles.csv,Novel8,965,0,0,vision of flowerlike and aerial beauty,vision of flowerlike and aerial beauty,,
Novel8,Novel8_roles.csv,Novel8,966,0,0,one,one,,
Novel8,Novel8_roles.csv,Novel8,967,0,0,Fast as the talk,Fast as the talk,,
Novel8,Novel8_roles.csv,Novel8,968,0,0,the talk,the talk,,
Novel8,Novel8_roles.csv,Novel8,969,0,0,"her neighbourhood , of her dress rustling past , of her voice","her neighbourhood , of her dress rustling past , of her voice",,
Novel8,Novel8_roles.csv,Novel8,970,0,0,"her neighbourhood , of her dress rustling past","her neighbourhood , of her dress rustling past",,
Novel8,Novel8_roles.csv,Novel8,971,0,0,her dress rustling past,her dress rustling past,,
Novel8,Novel8_roles.csv,Novel8,972,0,0,gaiety or quick emotion,gaiety or quick emotion | emotion in them | it | It | it,,
Novel8,Novel8_roles.csv,Novel8,973,0,0,the magnetism of his,the magnetism of his,,
Novel8,Novel8_roles.csv,Novel8,974,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,975,0,0,what your sister,what your sister | what,,
Novel8,Novel8_roles.csv,Novel8,976,1,0,your,your,,
Novel8,Novel8_roles.csv,Novel8,977,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,978,0,0,kind of you to come to-night,kind of you to come to-night | kind to me,,
Novel8,Novel8_roles.csv,Novel8,979,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,980,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,981,1,0,him,him | his,,
Novel8,Novel8_roles.csv,Novel8,982,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,983,0,0,` Forgiven you ?,` Forgiven you ?,,
Novel8,Novel8_roles.csv,Novel8,984,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,985,0,0,laying hands,laying hands,,
Novel8,Novel8_roles.csv,Novel8,986,1,0,You,You,,
Novel8,Novel8_roles.csv,Novel8,987,0,0,a rash and headstrong person,a rash and headstrong person,,
Novel8,Novel8_roles.csv,Novel8,988,0,0,a rash,a rash | it,,
Novel8,Novel8_roles.csv,Novel8,989,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,990,0,0,the dread of you,the dread of you,,
Novel8,Novel8_roles.csv,Novel8,991,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,992,0,0,"This perfect friendly openness , this bright _ camaraderie _ of hers","This perfect friendly openness , this bright _ camaraderie _ of hers",,
Novel8,Novel8_roles.csv,Novel8,993,0,0,This perfect friendly openness,This perfect friendly openness | this bright _ camaraderie _ of hers | it | openness of her,,
Novel8,Novel8_roles.csv,Novel8,994,1,0,You,You,,
Novel8,Novel8_roles.csv,Novel8,995,1,0,he,he,,
Novel8,Novel8_roles.csv,Novel8,996,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,997,0,0,piece of pedantry,piece of pedantry,,
Novel8,Novel8_roles.csv,Novel8,998,0,0,One,One,,
Novel8,Novel8_roles.csv,Novel8,999,0,0,one 's,one 's,,
Novel8,Novel8_roles.csv,Novel8,1000,0,0,the turning-points of one 's life,the turning-points of one 's life | them | them,,
Novel8,Novel8_roles.csv,Novel8,1001,1,0,one 's life,one 's life,,
Novel8,Novel8_roles.csv,Novel8,1002,0,0,a sudden gravity,a sudden gravity,,
Novel8,Novel8_roles.csv,Novel8,1003,0,0,an iron grip,an iron grip,,
Novel8,Novel8_roles.csv,Novel8,1004,0,0,the past hours,the past hours,,
Novel8,Novel8_roles.csv,Novel8,1005,0,0,this,this | it,,
Novel8,Novel8_roles.csv,Novel8,1006,0,0,his self-restraint,his self-restraint,,
Novel8,Novel8_roles.csv,Novel8,1007,1,0,Nuneham,Nuneham | her,,
Novel8,Novel8_roles.csv,Novel8,1008,0,0,Those wonderful eyes of hers,Those wonderful eyes of hers,,
Novel8,Novel8_roles.csv,Novel8,1009,0,0,the Nuneham scene,the Nuneham scene | it,,
Novel8,Novel8_roles.csv,Novel8,1010,0,0,"her mind , as it was in his","her mind , as it was in his",,
Novel8,Novel8_roles.csv,Novel8,1011,0,0,"a great friendliness , even gratitude","a great friendliness , even gratitude",,
Novel8,Novel8_roles.csv,Novel8,1012,0,0,a great friendliness,a great friendliness | even gratitude,,
Novel8,Novel8_roles.csv,Novel8,1013,0,0,his doom,his doom,,
Novel8,Novel8_roles.csv,Novel8,1014,0,0,the very candour and openness of her,the very candour and openness of her,,
Novel8,Novel8_roles.csv,Novel8,1015,0,0,the very candour,the very candour,,
Novel8,Novel8_roles.csv,Novel8,1016,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1017,0,0,one,one,,
Novel8,Novel8_roles.csv,Novel8,1018,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1019,0,0,so short a time,so short a time,,
Novel8,Novel8_roles.csv,Novel8,1020,0,0,her lip quiver,her lip quiver,,
Novel8,Novel8_roles.csv,Novel8,1021,0,0,his praise,his praise,,
Novel8,Novel8_roles.csv,Novel8,1022,1,0,his,his | his | his | he | He | his | him,,
Novel8,Novel8_roles.csv,Novel8,1023,0,0,something strange and stirring to her feeling in the intensity and intimacy of his tone,something strange and stirring to her feeling in the intensity and intimacy of his tone,,
Novel8,Novel8_roles.csv,Novel8,1024,0,0,her feeling in the intensity and intimacy of his tone,her feeling in the intensity and intimacy of his tone,,
Novel8,Novel8_roles.csv,Novel8,1025,0,0,the intensity and intimacy of his tone,the intensity and intimacy of his tone,,
Novel8,Novel8_roles.csv,Novel8,1026,0,0,one,one,,
Novel8,Novel8_roles.csv,Novel8,1027,0,0,Her bright look,Her bright look,,
Novel8,Novel8_roles.csv,Novel8,1028,0,0,the eyelids,the eyelids,,
Novel8,Novel8_roles.csv,Novel8,1029,0,0,one,one,,
Novel8,Novel8_roles.csv,Novel8,1030,0,0,that one instant,that one instant,,
Novel8,Novel8_roles.csv,Novel8,1031,0,0,"no , -- it","no , -- it | she",,
Novel8,Novel8_roles.csv,Novel8,1032,0,0,No,no | it | It | No,,
Novel8,Novel8_roles.csv,Novel8,1033,0,0,the estranging present rushed,the estranging present rushed | them,,
Novel8,Novel8_roles.csv,Novel8,1034,0,0,M. de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,M. de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,,
Novel8,Novel8_roles.csv,Novel8,1035,1,0,M. de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,M. de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,
Novel8,Novel8_roles.csv,Novel8,1036,0,0,"almost all of it , ' she said eagerly , with a change of voice , `","almost all of it , ' she said eagerly , with a change of voice , `",,
Novel8,Novel8_roles.csv,Novel8,1037,0,0,a change of voice,a change of voice,,
Novel8,Novel8_roles.csv,Novel8,1038,1,0,your,your,,
Novel8,Novel8_roles.csv,Novel8,1039,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1040,0,0,some time and talk,some time and talk | this time,,
Novel8,Novel8_roles.csv,Novel8,1041,1,0,some of the Paris people,some of the Paris people,,
Novel8,Novel8_roles.csv,Novel8,1042,1,0,the Paris people,the Paris people | these people | They | they,,
Novel8,Novel8_roles.csv,Novel8,1043,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1044,0,0,an excellent choice of Mr. Wallace 's,an excellent choice of Mr. Wallace 's,,
Novel8,Novel8_roles.csv,Novel8,1045,0,0,"his wife , that pretty little dark","his wife , that pretty little dark",,
Novel8,Novel8_roles.csv,Novel8,1046,0,0,nothings,nothings,,
Novel8,Novel8_roles.csv,Novel8,1047,0,0,his Spanish dress,his Spanish dress,,
Novel8,Novel8_roles.csv,Novel8,1048,0,0,the congratulations which poured in upon him with a pleasant mixture of good manners and natural elation,the congratulations which poured in upon him with a pleasant mixture of good manners and natural elation,,
Novel8,Novel8_roles.csv,Novel8,1049,0,0,a pleasant mixture of good manners and natural elation,a pleasant mixture of good manners and natural elation,,
Novel8,Novel8_roles.csv,Novel8,1050,0,0,good manners and natural elation,good manners and natural elation,,
Novel8,Novel8_roles.csv,Novel8,1051,0,0,good manners,good manners,,
Novel8,Novel8_roles.csv,Novel8,1052,1,0,Mrs. Stuart as sparkling and fresh,"Mrs. Stuart as sparkling and fresh | her | her | Mrs. Stuart , who was as communicative and amusing as usual , and who chattered away to him till he suddenly saw | Mrs. Stuart | Stuart | her | she | her | her | her | her",,
Novel8,Novel8_roles.csv,Novel8,1053,0,0,sparkling and fresh,sparkling and fresh,,
Novel8,Novel8_roles.csv,Novel8,1054,0,0,"ever , a suggestive contrast in her American crispness and prettiness","ever , a suggestive contrast in her American crispness and prettiness",,
Novel8,Novel8_roles.csv,Novel8,1055,0,0,a suggestive contrast in her American crispness and prettiness,ever | a suggestive contrast in her American crispness and prettiness,,
Novel8,Novel8_roles.csv,Novel8,1056,0,0,her American crispness and prettiness,her American crispness and prettiness,,
Novel8,Novel8_roles.csv,Novel8,1057,0,0,the high-bred distinction of Madame de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,the high-bred distinction of Madame de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,,
Novel8,Novel8_roles.csv,Novel8,1058,1,0,"my dear fellow , '","my dear fellow , ' | him | he | He | his | him | his | He | him | him",,
Novel8,Novel8_roles.csv,Novel8,1059,1,0,fellow,fellow,,
Novel8,Novel8_roles.csv,Novel8,1060,1,0,yours,yours,,
Novel8,Novel8_roles.csv,Novel8,1061,0,0,"a ghostly smile , and a reckless impulse","a ghostly smile , and a reckless impulse",,
Novel8,Novel8_roles.csv,Novel8,1062,0,0,a ghostly smile,a ghostly smile,,
Novel8,Novel8_roles.csv,Novel8,1063,0,0,a reckless impulse,a reckless impulse,,
Novel8,Novel8_roles.csv,Novel8,1064,0,0,his salvation,his salvation,,
Novel8,Novel8_roles.csv,Novel8,1065,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1066,0,0,no difficulty in slaying him,no difficulty in slaying him,,
Novel8,Novel8_roles.csv,Novel8,1067,0,0,slaying him,slaying him,,
Novel8,Novel8_roles.csv,Novel8,1068,0,0,"a masterpiece , Forbes","a masterpiece , Forbes",,
Novel8,Novel8_roles.csv,Novel8,1069,0,0,a masterpiece,a masterpiece,,
Novel8,Novel8_roles.csv,Novel8,1070,0,0,your pictures,your pictures,,
Novel8,Novel8_roles.csv,Novel8,1071,1,0,your,your,,
Novel8,Novel8_roles.csv,Novel8,1072,0,0,Switzerland,Switzerland,,
Novel8,Novel8_roles.csv,Novel8,1073,0,0,a terrible business,a brush | it | a terrible business,,
Novel8,Novel8_roles.csv,Novel8,1074,0,0,sketches for this thing,sketches for this thing,,
Novel8,Novel8_roles.csv,Novel8,1075,0,0,Mr. Worrall 's hair,Mr. Worrall 's hair | it | it,,
Novel8,Novel8_roles.csv,Novel8,1076,1,0,Mr. Worrall 's,Mr. Worrall 's,,
Novel8,Novel8_roles.csv,Novel8,1077,0,0,the expenses of it,the expenses of it,,
Novel8,Novel8_roles.csv,Novel8,1078,1,0,she,she | she,,
Novel8,Novel8_roles.csv,Novel8,1079,1,0,our,our,,
Novel8,Novel8_roles.csv,Novel8,1080,0,0,twelve months,twelve months,,
Novel8,Novel8_roles.csv,Novel8,1081,0,0,Worralls,Worralls,,
Novel8,Novel8_roles.csv,Novel8,1082,0,0,the Worralls,the Worralls,,
Novel8,Novel8_roles.csv,Novel8,1083,0,0,"the midst of this great inrush of the London world , which was sweeping their niece from them into a position of superiority and independence","the midst of this great inrush of the London world , which was sweeping their niece from them into a position of superiority and independence",,
Novel8,Novel8_roles.csv,Novel8,1084,0,0,this great inrush of the London world,this great inrush of the London world | her | her | she | she,,
Novel8,Novel8_roles.csv,Novel8,1085,0,0,the London world,the London world,,
Novel8,Novel8_roles.csv,Novel8,1086,0,0,their niece,their niece | their | herself,,
Novel8,Novel8_roles.csv,Novel8,1087,1,0,their,their | them | they | them | them,,
Novel8,Novel8_roles.csv,Novel8,1088,0,0,a position of superiority and independence,a position of superiority and independence,,
Novel8,Novel8_roles.csv,Novel8,1089,0,0,superiority and independence,superiority and independence,,
Novel8,Novel8_roles.csv,Novel8,1090,0,0,her manner,her manner,,
Novel8,Novel8_roles.csv,Novel8,1091,0,0,"an automaton to be moved at their will and pleasure , but a woman and an artist , mistress of herself and of her fate","an automaton to be moved at their will and pleasure , but a woman and an artist , mistress of herself and of her fate",,
Novel8,Novel8_roles.csv,Novel8,1092,0,0,"but a woman and an artist , mistress of herself","but a woman and an artist , mistress of herself",,
Novel8,Novel8_roles.csv,Novel8,1093,1,0,a woman,a woman | her,,
Novel8,Novel8_roles.csv,Novel8,1094,0,0,"an artist , mistress of herself","an artist , mistress of herself",,
Novel8,Novel8_roles.csv,Novel8,1095,1,0,an artist,an artist,,
Novel8,Novel8_roles.csv,Novel8,1096,1,0,mistress of herself,mistress of herself,,
Novel8,Novel8_roles.csv,Novel8,1097,0,0,"the subject with Mrs. Stuart , who was as communicative and amusing as usual , and who chattered away to him till he suddenly saw Miss Bretherton signalling to him with her arm in that of his sister","the subject with Mrs. Stuart , who was as communicative and amusing as usual , and who chattered away to him till he suddenly saw Miss Bretherton signalling to him with her arm in that of his sister | It",,
Novel8,Novel8_roles.csv,Novel8,1098,0,0,her arm in that of his sister,her arm in that of his sister,,
Novel8,Novel8_roles.csv,Novel8,1099,0,0,that of his sister,that of his sister,,
Novel8,Novel8_roles.csv,Novel8,1100,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1101,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1102,0,0,Madame de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,Madame de Chï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,
Novel8,Novel8_roles.csv,Novel8,1103,0,0,this noise and crowd,this noise and crowd,,
Novel8,Novel8_roles.csv,Novel8,1104,0,0,your rooms,your rooms | my rooms | his rooms,,
Novel8,Novel8_roles.csv,Novel8,1105,1,0,your,your,,
Novel8,Novel8_roles.csv,Novel8,1106,0,0,her some food,her some food,,
Novel8,Novel8_roles.csv,Novel8,1107,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1108,0,0,my dear Isabel,Isabel | my dear Isabel | dear Isabel | Isabel | you to-morrow,,
Novel8,Novel8_roles.csv,Novel8,1109,0,0,"` Isabel , my dear Isabel , '","` Isabel , my dear Isabel , '",,
Novel8,Novel8_roles.csv,Novel8,1110,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1111,0,0,Mr. Wallace to do the honours,Mr. Wallace to do the honours,,
Novel8,Novel8_roles.csv,Novel8,1112,0,0,the honours,the honours,,
Novel8,Novel8_roles.csv,Novel8,1113,0,0,a thing that did not exist for me,a thing that did not exist for me,,
Novel8,Novel8_roles.csv,Novel8,1114,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1115,1,0,her,her,,
Novel8,Novel8_roles.csv,Novel8,1116,1,0,Mr. Kendal ; does n't she look a wreck ?,Mr. Kendal ; does n't she look a wreck ? | him,,
Novel8,Novel8_roles.csv,Novel8,1117,1,0,she,she,,
Novel8,Novel8_roles.csv,Novel8,1118,0,0,a wreck,a wreck,,
Novel8,Novel8_roles.csv,Novel8,1119,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1120,0,0,Marie 's shawl,Marie 's shawl | it,,
Novel8,Novel8_roles.csv,Novel8,1121,0,0,"a low ` good-night , best and kindest","a low ` good-night , best and kindest",,
Novel8,Novel8_roles.csv,Novel8,1122,0,0,a low ` good-night,a low ` good-night,,
Novel8,Novel8_roles.csv,Novel8,1123,1,0,the brother and sister,the brother and sister | they,,
Novel8,Novel8_roles.csv,Novel8,1124,0,0,Kendal dropping the hand which had been cordially stretched out to himself,Kendal dropping the hand which had been cordially stretched out to himself,,
Novel8,Novel8_roles.csv,Novel8,1125,0,0,the hand which had been cordially stretched out to himself,the hand which had been cordially stretched out to himself,,
Novel8,Novel8_roles.csv,Novel8,1126,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1127,0,0,a shame to carry you off from so many friends,a shame to carry you off from so many friends,,
Novel8,Novel8_roles.csv,Novel8,1128,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1129,1,0,so many friends,so many friends,,
Novel8,Novel8_roles.csv,Novel8,1130,0,0,supper for you,supper for you | it,,
Novel8,Novel8_roles.csv,Novel8,1131,1,0,you,you,,
Novel8,Novel8_roles.csv,Novel8,1132,0,0,the sense to go soon,the sense to go soon | this sense,,
Novel8,Novel8_roles.csv,Novel8,1133,0,0,a cab,a cab,,
Novel9,Novel9_roles.csv,Novel9,1,1,1,"Calcombe Pomeroy , specially reserved by the overruling chance of the universe to be a summer retreat for quiet , peace-loving , old-world people","Calcombe Pomeroy | his | Calcombe Pomeroy , specially reserved by the overruling chance of the universe to be a summer retreat for quiet , peace-loving , old-world people | Calcombe Pomeroy | Calcombe Pomeroy",,It's a city
Novel9,Novel9_roles.csv,Novel9,2,0,0,Calcombe-on-the-Sea,Calcombe-on-the-Sea,,
Novel9,Novel9_roles.csv,Novel9,3,1,0,Devon,Devon | Devon,,
Novel9,Novel9_roles.csv,Novel9,4,0,0,"The decayed and disfranchised borough of Calcombe Pomeroy , or Calcombe-on-the-Sea","The decayed and disfranchised borough of Calcombe Pomeroy , or Calcombe-on-the-Sea | the",,
Novel9,Novel9_roles.csv,Novel9,5,0,0,borough of Calcombe Pomeroy,borough of Calcombe Pomeroy,,
Novel9,Novel9_roles.csv,Novel9,6,0,0,one of the prettiest and quietest little out-of-the-way watering-places in the whole smiling southern slope of the county of Devon,one of the prettiest and quietest little out-of-the-way watering-places in the whole smiling southern slope of the county of Devon,,
Novel9,Novel9_roles.csv,Novel9,7,0,0,the whole smiling southern slope of the county of Devon,the whole smiling southern slope of the county of Devon,,
Novel9,Novel9_roles.csv,Novel9,8,0,0,the county of Devon,the county of Devon,,
Novel9,Novel9_roles.csv,Novel9,9,0,0,Great Western Railway,Great Western Railway | its,,
Novel9,Novel9_roles.csv,Novel9,10,0,0,South Hams,South Hams,,
Novel9,Novel9_roles.csv,Novel9,11,0,0,eight,eight | eight,,
Novel9,Novel9_roles.csv,Novel9,12,0,0,"the Great Western Railway , when planning its organised devastations along the beautiful rural region of the South Hams","the Great Western Railway , when planning its organised devastations along the beautiful rural region of the South Hams",,
Novel9,Novel9_roles.csv,Novel9,13,0,0,the Great Western Railway,the Great Western Railway,,
Novel9,Novel9_roles.csv,Novel9,14,0,0,its organised devastations,its organised devastations,,
Novel9,Novel9_roles.csv,Novel9,15,0,0,the beautiful rural region of the South Hams,the beautiful rural region of the South Hams,,
Novel9,Novel9_roles.csv,Novel9,16,0,0,the South Hams,the South Hams,,
Novel9,Novel9_roles.csv,Novel9,17,0,0,the cold,the cold,,
Novel9,Novel9_roles.csv,Novel9,18,0,0,the consequence,the consequence | what | the consequence | what | what | what,,
Novel9,Novel9_roles.csv,Novel9,19,0,0,those few people who still love to linger in the uncontaminated rustic England of our wiser forefathers,those few people who still love to linger in the uncontaminated rustic England of our wiser forefathers | their,,
Novel9,Novel9_roles.csv,Novel9,20,0,0,the uncontaminated rustic England of our wiser forefathers,the uncontaminated rustic England of our wiser forefathers | modern industrial England | England | England | It | my belief | It,,
Novel9,Novel9_roles.csv,Novel9,21,1,0,our wiser forefathers,our wiser forefathers,,
Novel9,Novel9_roles.csv,Novel9,22,1,0,our,our,,
Novel9,Novel9_roles.csv,Novel9,23,0,0,the beach,a beach | the beach,,
Novel9,Novel9_roles.csv,Novel9,24,0,0,"goat-carriages or black-faced minstrels , a tiny parade uninvaded by stucco terraces or German brass bands , and an ancient stone pier off which swimmers may take a header direct , in the early morning , before the sumptuary edicts of his worship the Mayor compel them to resort to the use of bathing-machines and the decent covering of an approved costume , between the hours of eight and eight","goat-carriages or black-faced minstrels , a tiny parade uninvaded by stucco terraces or German brass bands , and an ancient stone pier off which swimmers may take a header direct , in the early morning , before the sumptuary edicts of his worship the Mayor compel them to resort to the use of bathing-machines and the decent covering of an approved costume , between the hours of eight and eight",,
Novel9,Novel9_roles.csv,Novel9,25,0,0,goat-carriages or black-faced minstrels,goat-carriages or black-faced minstrels,,
Novel9,Novel9_roles.csv,Novel9,26,0,0,"an ancient stone pier off which swimmers may take a header direct , in the early morning , before the sumptuary edicts of his worship the Mayor compel them to resort to the use of bathing-machines and the decent covering of an approved costume , between the hours of eight and eight","goat-carriages | an ancient stone pier off which swimmers may take a header direct , in the early morning , before the sumptuary edicts of his worship the Mayor compel them to resort to the use of bathing-machines and the decent covering of an approved costume , between the hours of eight and eight | an ancient stone pier off which swimmers may take a header direct , in the early morning , before the sumptuary edicts of his worship the Mayor compel them to resort to the use of bathing-machines",,
Novel9,Novel9_roles.csv,Novel9,27,0,0,black-faced minstrels,black-faced minstrels,,
Novel9,Novel9_roles.csv,Novel9,28,0,0,a tiny parade uninvaded by stucco terraces or German brass bands,a tiny parade uninvaded by stucco terraces or German brass bands,,
Novel9,Novel9_roles.csv,Novel9,29,0,0,stucco terraces or German brass bands,stucco terraces or German brass bands,,
Novel9,Novel9_roles.csv,Novel9,30,0,0,stucco terraces,stucco terraces,,
Novel9,Novel9_roles.csv,Novel9,31,0,0,German brass bands,German brass bands,,
Novel9,Novel9_roles.csv,Novel9,32,1,0,swimmers,swimmers | them,,
Novel9,Novel9_roles.csv,Novel9,33,0,0,a header direct,a header direct,,
Novel9,Novel9_roles.csv,Novel9,34,0,0,the early morning,the early morning | this morning | this morning,,
Novel9,Novel9_roles.csv,Novel9,35,0,0,the sumptuary edicts of his worship the Mayor compel them to resort to the use of bathing-machines,the sumptuary edicts of his worship the Mayor compel them to resort to the use of bathing-machines,,
Novel9,Novel9_roles.csv,Novel9,36,0,0,his worship the Mayor compel them to resort to the use of bathing-machines,his worship the Mayor compel them to resort to the use of bathing-machines,,
Novel9,Novel9_roles.csv,Novel9,37,1,0,the Mayor,the Mayor,,
Novel9,Novel9_roles.csv,Novel9,38,0,0,the use of bathing-machines,the use of bathing-machines,,
Novel9,Novel9_roles.csv,Novel9,39,0,0,bathing-machines,bathing-machines,,
Novel9,Novel9_roles.csv,Novel9,40,0,0,the decent covering of an approved costume,the decent covering of an approved costume,,
Novel9,Novel9_roles.csv,Novel9,41,0,0,an approved costume,an approved costume,,
Novel9,Novel9_roles.csv,Novel9,42,0,0,the hours of eight and eight,the hours of eight and eight,,
Novel9,Novel9_roles.csv,Novel9,43,0,0,eight and eight,eight and eight,,
Novel9,Novel9_roles.csv,Novel9,44,0,0,State,State,,
Novel9,Novel9_roles.csv,Novel9,45,1,1,Mr. William Sikes,William the Fourth | Mr. William Sikes | him | his | his | his | him | him | he | Mr. Sikes 's,,Literary reference
Novel9,Novel9_roles.csv,Novel9,46,0,0,"A board beside the mouth of the harbour , signed by a Secretary of State to his late Majesty King William the Fourth","A board beside the mouth of the harbour , signed by a Secretary of State to his late Majesty King William the Fourth",,
Novel9,Novel9_roles.csv,Novel9,47,0,0,the mouth of the harbour,the mouth of the harbour | its mouth,,
Novel9,Novel9_roles.csv,Novel9,48,0,0,the harbour,the harbour,,
Novel9,Novel9_roles.csv,Novel9,49,1,0,a Secretary of State,a Secretary of State | his,,
Novel9,Novel9_roles.csv,Novel9,50,1,0,his late Majesty King William,his late Majesty King William,,
